"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"REEP5",0.243324280494826,6.55344565920971,0.620759490433214,0.536910628170195,0.767089170014708,-6.41984475909312,"","non"
"IMPDH1",-0.116630752809138,6.42448491892586,-0.551366876770206,0.583257078827832,0.797229937990495,-6.41986196185596,"","non"
"GPR22",0.100174861701567,4.88487485580613,0.249094785254081,0.804066410649578,0.916936767573992,-6.4198689525832,"","non"
"RABIF",-0.0950134986666162,5.01038749253062,-0.354004005108036,0.724472191583853,0.8750178556575,-6.42000420886926,"","non"
"DUS4L",-0.0872933538284277,4.92688740244449,-0.327007117931723,0.74470457555413,0.886229535674733,-6.42000459142618,"","non"
"CCDC146",-0.0488928606412156,4.92461882195218,-0.16311684343551,0.870928343142997,0.946366663661489,-6.42005672919318,"","non"
"DYNC1I1",0.0668323267361011,5.20336891066934,0.172451354227992,0.863614112618845,0.943271435550054,-6.42017718820022,"","non"
"ZNF717",0.0911054771648194,5.48886000620081,0.428929538945389,0.669381056123413,0.847719368559007,-6.42022057730926,"","non"
"APBB1IP",0.112442342630135,5.08176835145279,0.224333496233028,0.823195678210783,0.924807876336722,-6.4202290054825,"","non"
"RNASE4",-0.0753006781908967,5.38190714234584,-0.299866737285041,0.765227771813447,0.896377186020061,-6.42026174292566,"","non"
"CFAP53",-0.149711733486785,4.98683266846144,-0.389851621546741,0.697910268523924,0.861362677471241,-6.42026191646144,"","non"
"HNRNPA0",0.145149212457484,6.93364940055629,0.565929428856787,0.573374306525149,0.791110379714088,-6.42027629560766,"","non"
"KLHL41",-0.0589657997363338,5.01060263469374,-0.153803301472543,0.878237416272936,0.948922430224705,-6.42033491245217,"","non"
"PPP5D1",-0.142497136443549,4.97753021510442,-0.349283400289258,0.727996272896331,0.8769714198458,-6.42037721856409,"","non"
"PPP2R5D",-0.0878824894582912,5.55712325343198,-0.489553989918955,0.626084055610176,0.823529846791768,-6.42053065792125,"","non"
"RPL35",0.0270446468844039,8.5272802591059,0.063182921870109,0.949813140873393,0.979236543379734,-6.4206042864876,"","non"
"MYO1D",0.0945131920043352,4.72113810791233,0.276605043477227,0.782953807990998,0.906144500944884,-6.42062769382459,"","non"
"IDNK",-0.0618308454398617,5.26781954018806,-0.214425827856133,0.830880734379056,0.928661523325597,-6.42067385813865,"","non"
"ZFP91",-0.129145387072517,5.65189071810696,-0.550151897906744,0.584085274660328,0.797803808447766,-6.42068520581672,"","non"
"DAB1",-0.0688953481201313,5.08642411883803,-0.180601154763394,0.857237924145834,0.939800203927309,-6.42073151369022,"","non"
"TMEM232",0.111399567563637,4.94384015600763,0.302088013341879,0.763541494833124,0.895140896487416,-6.42083358141396,"","non"
"ENDOV",0.137558845351196,5.11203988551029,0.39602608201797,0.69337207750898,0.859686858421437,-6.42090663962224,"","non"
"SHISA6",0.0701640625798872,4.93836881542951,0.157655771655886,0.875212752768244,0.948240903146998,-6.42092491268987,"","non"
