"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"HK1",-0.2014499,6.148539,-0.5122327,0.6106621,0.7581315,-6.38343,"","non"
"SCRT1",-0.3566538,5.274965,-0.6399963,0.5249916,0.6891577,-6.383448,"","non"
"SLC37A4",0.1969608,5.406625,0.6993284,0.4874707,0.65699,-6.383656,"","non"
"SLC9A9",0.1944498,5.579557,0.6985303,0.4879654,0.6574004,-6.383835,"","non"
"DNAJB9",-0.1042368,6.116105,-0.5536724,0.5821818,0.7364337,-6.383887,"","non"
"LARP7",0.1002586,5.995692,0.5700286,0.5711189,0.7267305,-6.383938,"","non"
"NINJ1",0.3104524,6.114493,0.7050227,0.4839497,0.6539738,-6.38405,"","non"
"FJX1",-0.2335976,5.608877,-0.6160908,0.5405286,0.7023824,-6.384161,"","non"
"RNF180",-0.1737643,5.583715,-0.5829873,0.5624277,0.7194621,-6.384527,"","non"
"ACVR1",0.1626675,5.912585,0.5661234,0.5737508,0.7288927,-6.38456,"","non"
"NFKB1",0.1533867,5.482538,0.6814115,0.4986419,0.6660293,-6.384595,"","non"
"SCML1",0.2301776,5.061652,0.6749202,0.5027235,0.6694017,-6.384685,"","non"
"LMLN",-0.2043653,5.092687,-0.6987391,0.4878359,0.6573508,-6.384812,"","non"
"SMARCA1",-0.1482022,5.758329,-0.5207175,0.6047791,0.7537502,-6.384855,"","non"
"APCDD1",-0.1833313,6.640761,-0.3968947,0.6930733,0.816711,-6.385166,"","non"
"TRAF3",0.171789,5.151905,0.722764,0.4730709,0.6446806,-6.385409,"","non"
"SMURF2",0.1190513,5.619034,0.5783343,0.5655408,0.7221435,-6.385438,"","non"
"MGAT3",0.1073886,5.108334,0.462875,0.6453898,0.7834392,-6.385441,"","non"
"ADSL",-0.08003661,5.986995,-0.5167648,0.6075166,0.7558797,-6.385476,"","non"
"ACBD5",-0.1334059,5.977278,-0.4466477,0.6569885,0.7920817,-6.385479,"","non"
"PEPD",-0.1611378,5.894494,-0.6099312,0.5445699,0.7056156,-6.38558,"","non"
"SOWAHC",-0.07696944,5.215586,-0.343593,0.732541,0.8453668,-6.385664,"","non"
"SIRPA",0.01354339,6.714935,0.02733183,0.9782999,0.9878517,-6.385809,"","non"
"MCU",0.1758516,5.074351,0.6413935,0.5240908,0.6884211,-6.385906,"","non"
"GCLC",-0.1387473,6.261159,-0.5262456,0.6009603,0.7508829,-6.38594,"","non"
"OLFM2",0.1966736,6.146315,0.5702679,0.5709578,0.7267061,-6.386096,"","non"
"MED15",-0.1290852,6.376128,-0.4316916,0.6677545,0.7996347,-6.386204,"","non"
"RBM14",-0.1420607,5.47877,-0.6681951,0.5069713,0.6734527,-6.386279,"","non"
"ATOH8",-0.2636285,5.839096,-0.6041979,0.5483454,0.7080237,-6.386392,"","non"
"PHGDH",-0.1354671,6.475977,-0.3119139,0.7563562,0.8602871,-6.386408,"","non"
"FBXW2",0.1202914,6.168703,0.5060555,0.6149615,0.7610424,-6.386518,"","non"
"SUCLG1",-0.1421391,5.752053,-0.6266961,0.5336068,0.696536,-6.386541,"","non"
"LPIN1",0.1137298,5.910287,0.4493344,0.6550621,0.7907671,-6.386581,"","non"
"TFB2M",0.1904599,5.479643,0.6808082,0.4990205,0.6662388,-6.386737,"","non"
"ELK4",-0.153026,6.250384,-0.4624042,0.6457251,0.7836963,-6.386897,"","non"
"RPUSD3",0.1050081,5.167231,0.5601151,0.5778118,0.7324731,-6.387058,"","non"
"UBE2V1",-0.08454518,6.623519,-0.4924774,0.6244598,0.7686034,-6.38733,"","non"
"RCL1",0.1971483,5.237606,0.6843809,0.4967809,0.6642314,-6.387359,"","non"
"NDUFAF6",-0.153115,5.383437,-0.654128,0.5159188,0.6813451,-6.387415,"","non"
"SLIRP",-0.1161841,6.2335,-0.4736685,0.6377237,0.7779255,-6.387666,"","non"
"AMD1",0.09172664,6.39969,0.361004,0.7195625,0.8350267,-6.387706,"","non"
"TOB1",-0.1350025,6.476802,-0.4757871,0.6362236,0.7772171,-6.387859,"","non"
"SLC25A38",-0.09948053,5.348697,-0.5418029,0.5902739,0.742368,-6.387865,"","non"
"SMIM4",-0.1076737,5.843048,-0.5762318,0.5669502,0.7233573,-6.387939,"","non"
"GLTP",-0.1249018,5.823132,-0.5656311,0.5740831,0.7288927,-6.387984,"","non"
"ATF3",-0.2907281,5.799257,-0.6394516,0.525343,0.689223,-6.388575,"","non"
"RWDD2B",0.1936359,5.301309,0.6869154,0.4951954,0.6632492,-6.388648,"","non"
"UBQLN2",-0.1348829,6.069344,-0.5208858,0.6046627,0.7537169,-6.388944,"","non"
"PTAR1",0.1491853,5.663279,0.5274724,0.6001144,0.7502644,-6.388963,"","non"
"TECPR1",0.1370978,4.938334,0.6366428,0.5271569,0.6908496,-6.389049,"","non"
"AFG1L",0.1577923,4.872109,0.5997772,0.5512656,0.7101787,-6.389084,"","non"
"KRTAP5-9",0.2137998,4.940838,0.5856703,0.5606365,0.7180262,-6.389213,"","non"
"MYCBP2",0.1316551,5.656273,0.542038,0.5901131,0.7422316,-6.389235,"","non"
"ERI3",-0.08757815,6.254268,-0.3214495,0.7491614,0.8558261,-6.389251,"","non"
"REPS1",0.0947555,5.721358,0.5001612,0.6190767,0.7645492,-6.389344,"","non"
"KRT8",0.2423226,5.832313,0.647593,0.520104,0.6854177,-6.389352,"","non"
"DCTN4",-0.1395218,6.181486,-0.5022618,0.6176088,0.7638006,-6.389497,"","non"
"HOXD10",-0.2032892,4.95045,-0.6716946,0.5047585,0.6712924,-6.389516,"","non"
"CLIP4",0.1649329,5.857049,0.4342327,0.6659202,0.7980357,-6.38955,"","non"
"MEF2D",-0.1394956,5.69834,-0.6166511,0.5401618,0.7021136,-6.389553,"","non"
"RIC8A",0.1642358,5.597628,0.6993206,0.4874756,0.65699,-6.389561,"","non"
"IGF2R",-0.08146438,6.525336,-0.2603661,0.7956121,0.8848519,-6.389596,"","non"
"MRPS16",-0.04364902,6.626916,-0.1825613,0.8558538,0.9215139,-6.389692,"","non"
"MORC4",0.1558161,5.282905,0.5977458,0.5526101,0.7114193,-6.389695,"","non"
"KIF5B",-0.1436192,6.182743,-0.368623,0.7139089,0.8311169,-6.389943,"","non"
"CAP2",0.1371339,5.399916,0.5766041,0.5667006,0.7231038,-6.389958,"","non"
"ECHS1",0.1276184,6.117245,0.5723486,0.569558,0.7257057,-6.390037,"","non"
"DHX35",0.1486415,5.77755,0.6080526,0.5458056,0.7064801,-6.390045,"","non"
"PPP1R11",-0.09512035,6.121734,-0.5200728,0.6052252,0.7540329,-6.390118,"","non"
