"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"ZNF431",0.349507054168114,5.11875672007807,0.894349609973059,0.375260877650188,0.942887715774942,-5.4860348278363,"","non"
"FBXO11",-0.223844041327439,6.89176865387602,-0.723137633986591,0.472839594920166,0.96204345855283,-5.48605286514429,"","non"
"CLSPN",-0.294572768947563,5.09729981362414,-0.750556911234248,0.45630647994027,0.960948407097602,-5.48612065868575,"","non"
"ELOVL1",0.332871661356216,6.32437723710998,0.722082070525905,0.473482787796651,0.96204345855283,-5.48616379520166,"","non"
"NPIPB6",0.252132421828465,7.77482983272032,0.310709705648021,0.75726490352259,0.990876600497602,-5.48623394760164,"","non"
"ZNF81",0.257184309107078,5.15596219696062,0.887549964632124,0.378874779483188,0.942887715774942,-5.48625720834362,"","non"
"WDR12",-0.204071209780094,6.11435398647995,-0.833371634420041,0.408451520519516,0.953632298118763,-5.48632910327568,"","non"
"TMEM219",-0.201323276214756,6.37583233771577,-0.762542572146702,0.449185783912471,0.960599126840778,-5.48637604315541,"","non"
"CLEC7A",-0.531431722770477,5.37124717103326,-0.74573270180828,0.459190886124096,0.960948407097602,-5.48644902950508,"","non"
"AP5B1",-0.205709132564676,5.32227944115602,-0.721681141295368,0.473727218139005,0.96204345855283,-5.48648279873306,"","non"
"POMP",-0.320826295237793,6.91572516837697,-0.823138185333916,0.414193116006881,0.955607499678314,-5.48650139204356,"","non"
"ILF3",-0.240027807454787,7.39523960201547,-0.54621583066447,0.587256468025188,0.981574039911578,-5.48653430776108,"","non"
"SDS",0.276375106467735,4.86631860446467,0.758445022578214,0.451612817807971,0.960948407097602,-5.48659556239704,"","non"
"TSEN2",-0.160379693033027,5.67961215934824,-0.864123898830333,0.391493340559536,0.94783816842163,-5.48662251174196,"","non"
"TMTC1",0.260268152983772,5.26058560116733,0.802595501117541,0.425866149276088,0.958396272530637,-5.4867366534763,"","non"
"ZNF304",0.23459572791195,4.72609807464088,0.850124698624373,0.399157947192243,0.949314925026917,-5.48691227238734,"","non"
"OPRL1",0.327126739548082,5.24605687868471,0.833813530132633,0.408204693116269,0.953632298118763,-5.48693637879776,"","non"
"FGL1",0.259279239941837,4.74348262782243,0.727784816991966,0.470013792748121,0.96204345855283,-5.48696820948964,"","non"
"SRSF2",-0.205435135795596,6.89796983995451,-0.729534040890115,0.468952638294547,0.96204345855283,-5.48701844668568,"","non"
"ZNF839",0.249250375213508,5.21825754415856,0.828023397287092,0.411446104354629,0.954296933883555,-5.48708790250591,"","non"
"PUDP",0.282964081474842,5.08723518202878,0.877149553669472,0.384444910164475,0.944405960928625,-5.48711037514104,"","non"
"SLC27A1",0.22986366418465,5.21035911602157,0.835287666580417,0.407381953841789,0.953632298118763,-5.48712894290114,"","non"
"B3GALT2",0.233710176745153,5.11178817034452,0.771414916013622,0.443956749201327,0.95939614569193,-5.48727676600165,"","non"
"GPR62",0.239832941278991,4.86975993387508,0.683139316450356,0.497555090875049,0.966055935894142,-5.48729594668662,"","non"
"COX6A1",-0.216224360732038,8.02407527751845,-0.567851271599944,0.572582795726123,0.980062082027116,-5.48733549565227,"","non"
"FGD1",-0.152736198866823,5.1879132801216,-0.680476128973658,0.499225496735193,0.966623834313582,-5.48734338617005,"","non"
"UNC5A",0.453366995939763,5.73809774225108,0.946126883870978,0.348465158395439,0.937071362118053,-5.48737096766754,"","non"
"BCL9L",0.186947288595139,5.88857934565959,0.895831671241807,0.374476104281655,0.942887715774942,-5.48758164989944,"","non"
"CBX5",-0.190804750942196,7.56514978397308,-0.533368008836022,0.5960541387079,0.982961089239484,-5.48763752019262,"","non"
"FKBP7",0.275421252522171,5.06742143366832,0.826543165551254,0.412277278805688,0.954602204467021,-5.48768456114207,"","non"
"ZNF780B",0.276583877497782,5.80820288884996,0.829048454155694,0.41087111824767,0.953993266652369,-5.4877554829173,"","non"
"RIF1",-0.174240053901226,5.6619104082967,-0.883822819130276,0.380865018483213,0.943616858260575,-5.48775646201851,"","non"
"WSB1",0.215210699804697,7.65098682407518,0.382108655388634,0.703939891632993,0.989464935775541,-5.48776483555833,"","non"
"TFAP2E",-0.291974798185617,5.13755467717339,-0.76831450262821,0.445779942144164,0.96058085880389,-5.48792268002089,"","non"
"SALL3",-0.293512042126251,6.22365762862655,-0.813357427410196,0.419726398888534,0.957657960822682,-5.48792588329778,"","non"
"ERCC4",0.259359335971842,5.58928183135707,0.909918426455355,0.367069173910237,0.941250188529849,-5.48796718431741,"","non"
"RPL27A",-0.0723185872394794,8.44863070663766,-0.112364623662137,0.910967482727363,0.997710956628214,-5.48814091389261,"","non"
"NDUFA5",-0.242691206786382,6.41335427522525,-0.864548909721103,0.391262092384039,0.94783816842163,-5.48817916481794,"","non"
"CLEC2D",0.23822308778094,4.96139623137235,0.683524262612226,0.497313898302103,0.966055935894142,-5.48822889350799,"","non"
"MAP4K1",-0.30606704595261,5.13996735648335,-0.74875161973343,0.457384638676576,0.960948407097602,-5.48831120889147,"","non"
"EIF3M",0.265977718761784,5.76986925831898,0.952124539399186,0.345444098982047,0.937071362118053,-5.48838108609023,"","non"
"PTGES3",0.253445875252058,6.52684080327292,0.81609460065145,0.418173404603341,0.95734703600683,-5.4884060333693,"","non"
"DZIP1",0.246984120348565,5.67550961752805,0.872094265913666,0.387170886935458,0.945678966707414,-5.48847096397671,"","non"
"SYT12",0.297672159648534,4.97295606533791,0.757210619051453,0.452345465105043,0.960948407097602,-5.48854560161497,"","non"
"SCIN",-0.420532693129693,5.56386701225195,-0.711370839989427,0.480037460766714,0.962988538101205,-5.48856314920565,"","non"
"UCP3",-0.301863003477716,5.10061522828036,-0.672119413007052,0.50448684383118,0.967711751672382,-5.48858883648103,"","non"
"ZNF284",-0.263778269494432,5.11360398213097,-0.764884910036644,0.447801812830257,0.96058085880389,-5.48867489109925,"","non"
"UPK3BL2",0.141735093051182,7.85364333964476,0.401150960156411,0.689954725484214,0.989464935775541,-5.48869104418966,"","non"
"APP",-0.213614242043645,8.40545625995509,-0.369769535177658,0.713057765735224,0.989464935775541,-5.48873276403565,"","non"
"DBI",-0.352515142222103,8.08702164108029,-0.58200965165738,0.56307819900219,0.978807917788033,-5.48876844679523,"","non"
"KIAA0319",0.322270292125068,5.14539335531991,0.715720048864225,0.47736986576801,0.96204345855283,-5.48879609936032,"","non"
"SYT3",0.294207053299659,5.39510800354379,0.779303159845225,0.439337884063226,0.958833085869039,-5.48935430457486,"","non"
"LTBP1",0.265472642493486,4.98669223899486,0.714219978844395,0.478288992244021,0.962070103622117,-5.48944051786902,"","non"
"KIF13B",0.258037882289929,5.01111049918869,0.674658465094202,0.50288509317967,0.967203820978071,-5.4896177739451,"","non"
"LIG1",-0.201629927473583,5.25851043308354,-0.797622258612252,0.428721547084543,0.958396272530637,-5.48975543299782,"","non"
"IFIT3",0.339287774351919,5.28055437654946,0.719674465832282,0.47495167937523,0.96204345855283,-5.48986261405065,"","non"
"PGAM5",-0.253160211519127,4.8367148887404,-0.748374860974415,0.457609832598412,0.960948407097602,-5.489882585086,"","non"
"ILVBL",-0.157971434979278,6.0913361293183,-0.726788179808545,0.470619005749468,0.96204345855283,-5.48991412605853,"","non"
"NFIX",0.319622353708871,7.81273139225603,0.472698970339541,0.638408457935922,0.986070909288209,-5.49010857523287,"","non"
"CYRIB",-0.289623727048803,5.56266091239418,-0.81066409105785,0.421257921726428,0.957889206951328,-5.4903494879502,"","non"
"CHMP4A",-0.225675820699404,6.25991775648275,-0.851597856995876,0.398347038971851,0.949048239469877,-5.49037658883146,"","non"
