"","logFC","AveExpr","t","P.Value","adj.P.Val","B","label","DEG"
"ULK2",-0.29516037497199,5.65507550763897,-1.67126419769687,0.10074132492992,0.41501389859357,-4.7216025544789,"","non"
"RSU1",0.25724284269939,5.86848045813786,1.67990018317908,0.0990391588596499,0.412222535951767,-4.72180930407759,"","non"
"CD74",1.37954965046799,8.83239570327554,1.48530767839543,0.143563542430624,0.474499921071067,-4.72278678095687,"","non"
"HROB",-0.520595736559053,5.22605705591594,-1.71519631289477,0.0923262152152133,0.400045562576593,-4.72283175714133,"","non"
"UBE2H",0.411567592355718,6.64650140136633,1.63947921707655,0.107213955781235,0.424695370904508,-4.72342484336337,"","non"
"NTRK3",-0.490960688530308,6.13219971397825,-1.59097450671981,0.117741035693059,0.43998618789803,-4.72436860262693,"","non"
"FADS3",0.5059025943604,6.10428176963996,1.61259282087975,0.11295024997365,0.433186630248964,-4.72444284268755,"","non"
"GDF2",-0.579422689225533,4.85702516806542,-1.71440570590756,0.092472355817479,0.400159193632895,-4.725057501498,"","non"
"GKN1",-0.517253816016245,4.86510204741684,-1.71203590770694,0.0929115495685902,0.401094078656481,-4.72519955177111,"","non"
"PRKD2",-0.263833769104446,5.53480421231041,-1.6831543569746,0.0984039157116084,0.41123967541951,-4.72677734445466,"","non"
"RABIF",-0.32190240509409,4.98677227041251,-1.71703489990002,0.0919870977873862,0.399633196044641,-4.72705441025926,"","non"
"OSBPL6",-0.34023335207656,5.30814913147823,-1.70090799379341,0.0949969850904275,0.405790920504926,-4.72706409899613,"","non"
"GLIPR1L2",-0.369169029001537,5.01870592697348,-1.71514574409353,0.0923355569411757,0.400045562576593,-4.72816584155205,"","non"
"PIK3R5",-0.501741642763026,5.45085202597481,-1.72489772647366,0.0905484441077949,0.39745455693142,-4.72836223405779,"","non"
"RTL8B",-0.323641758638639,4.959931393408,-1.72596675873201,0.090354290689123,0.397216171964111,-4.72911871410682,"","non"
"FSTL3",-0.453877913750331,5.19556588398749,-1.70694681301177,0.0938605349937209,0.403531744101243,-4.72979398841668,"","non"
"TRA2A",0.502980876767229,7.1696816688281,1.55999952508825,0.124889934829131,0.44897712425434,-4.72983078481724,"","non"
"FURIN",-0.30827225679213,5.6259797458758,-1.68219547320796,0.0985907492203965,0.41123967541951,-4.72993074264176,"","non"
"USP25",0.216681889053888,6.06241689073448,1.6465414394871,0.105747248891857,0.421829551455315,-4.73003431355403,"","non"
"SAMD14",-0.406233224508196,5.48003075461796,-1.65825250193585,0.103351194886996,0.419086268530084,-4.73011601706284,"","non"
"GAA",-0.346079018477488,6.3384535679412,-1.66196402316504,0.102601162275827,0.418180864690798,-4.73031141943303,"","non"
"TUBGCP3",0.252365801772351,5.85539950976275,1.66226905204034,0.10253972004893,0.418085082693753,-4.73032217479719,"","non"
"MDC1",0.221277781684029,5.77181935250973,1.67074420211889,0.100844578192123,0.41501389859357,-4.73110723803076,"","non"
"DNAJC8",0.220841142737141,6.42070016949082,1.65074306058069,0.104882441662232,0.421544723936713,-4.73254493951455,"","non"
"CRYGA",-0.448224243552474,5.1430967839756,-1.70139394354345,0.0949051159416036,0.405790920504926,-4.73261261794398,"","non"
"POLR1A",-0.211561507436668,5.79422323058944,-1.65661240410742,0.103684055924156,0.419635150246726,-4.73271898248831,"","non"
"DNAJC3",0.262866309055458,5.71232470817729,1.63482437314602,0.108189728970106,0.425921803075434,-4.73275010173694,"","non"
"TRMO",-0.237340009857884,5.61840453132964,-1.69077841739309,0.0969287418182371,0.408641688711927,-4.73302489568575,"","non"
"IPO9",0.394267730199553,6.83043258196366,1.58996640103638,0.117968385943483,0.44037185691978,-4.73329013280743,"","non"
"GPLD1",-0.485697809969872,5.2694484316854,-1.70736176003973,0.0937828595862631,0.403531744101243,-4.73348950025186,"","non"
"PLBD1",-0.442720596472808,5.06692142841177,-1.71244347686387,0.0928358924577225,0.400988882216933,-4.73353876241116,"","non"
"ALG1L",-0.477902511512339,5.49214958279429,-1.69352135142587,0.0964024858628846,0.408345780790763,-4.7335844300731,"","non"
"PLA2G6",-0.293887523075846,5.05076849767044,-1.70081445802603,0.095014676507564,0.405790920504926,-4.73382052422024,"","non"
"TIMM21",0.22630191697453,5.43184032105824,1.6538132540966,0.104254174021371,0.420483932685968,-4.73604635836836,"","non"
"GREB1L",-0.490297623745286,4.67153595386794,-1.69527496831669,0.096067273731227,0.407639981222277,-4.73619780919809,"","non"
"AGPAT3",-0.40922330376201,5.50917627187136,-1.69172830703432,0.0967462301267258,0.408345780790763,-4.73645593308388,"","non"
"ACIN1",0.519457451499613,6.53623960541896,1.6069610355068,0.114182808022527,0.435170524585451,-4.73729063574394,"","non"
"ZSCAN25",-0.288483719043636,5.55625142736719,-1.68882659006405,0.0973046552053361,0.409150584381585,-4.73776731373762,"","non"
"LCA5",-0.324043370307195,4.90900587143374,-1.68970784833448,0.0971347804435182,0.408853574521827,-4.73870589636313,"","non"
"ATG14",-0.349250305863436,6.21342345840113,-1.63242281916751,0.108695977744357,0.42675352191884,-4.73878455096517,"","non"
"TET1",-0.334029124267161,5.11452967334426,-1.6849543486959,0.0980539826508867,0.411015645445622,-4.7389364799094,"","non"
"DEXI",-0.293271440657485,6.21548966320778,-1.64049424282727,0.107002136453244,0.424330160462572,-4.73896710669755,"","non"
"TMEM196",-0.574904264842051,4.92611576677153,-1.71438830513082,0.0924755744320093,0.400159193632895,-4.7397373243844,"","non"
"TCP11L2",-0.299346356427283,5.69851706032451,-1.64663694697429,0.105727526395887,0.421829551455315,-4.74126999260029,"","non"
"PRR14",0.215382334459069,5.88396214356368,1.62375786562064,0.110538610347447,0.429825251361997,-4.74218041143118,"","non"
"KBTBD4",-0.352621356033023,5.06991291974772,-1.71535694147465,0.0922965469992567,0.400045562576593,-4.74229732519646,"","non"
"NUP153",0.282262206316003,6.0102349675727,1.6476318661403,0.10552225205778,0.421759206834372,-4.7424214120877,"","non"
"ATP2A1",-0.284981016864162,5.21838738944925,-1.6913822622487,0.0968126863471792,0.408345780790763,-4.74242659177705,"","non"
"SOX13",0.330032859529169,6.06558189638298,1.62732032718107,0.109777988994107,0.428161825053931,-4.74296906917279,"","non"
"CTDNEP1",0.479573355965976,6.93720648798086,1.61338100075228,0.112778615031652,0.433152493303654,-4.74315787756591,"","non"
"NPTX1",-0.50151622602579,5.16844859203479,-1.64474834599004,0.10611808435644,0.422828267006335,-4.74369444897947,"","non"
"LTBP4",0.468791666725624,6.22611319982155,1.6648796135208,0.10201510392771,0.417505713767024,-4.74435968558795,"","non"
"BCAT2",0.396169837486374,5.65324900965012,1.68515786689817,0.0980144815179568,0.410971477026681,-4.74482057590168,"","non"
"RPL27",0.514248638781413,8.63876975262175,1.41555948365317,0.162928940265883,0.498769953275645,-4.7465944740057,"","non"
"PNLIPRP3",-0.384367369060992,5.34495890712692,-1.72196442548728,0.09108295365672,0.3985804128973,-4.74696641077375,"","non"
"MYOF",-0.298912549267536,5.19080386709519,-1.69640093900737,0.0958525457522415,0.407201129245076,-4.7469888035515,"","non"
"BOD1",0.30498796915724,6.02377707085654,1.65809449575347,0.103383224440235,0.419086268530084,-4.74800028369548,"","non"
"NEK7",0.224940629720228,5.95390918469426,1.60142069961949,0.115405963650263,0.43631633845819,-4.74879988776496,"","non"
"TRIM67",-0.483068608442981,4.83940086073075,-1.71424116394569,0.0925027947787648,0.400159193632895,-4.74894590334464,"","non"
"MZT2A",-0.363458612215926,5.4946950982508,-1.70179868055371,0.0948286560540995,0.405790920504926,-4.7501499065814,"","non"
"FBXL16",-0.351648927805993,5.82102240681145,-1.62599406897255,0.110060659490296,0.429024916897749,-4.75037337337146,"","non"
"RPL21",0.37765705315487,8.99364822082306,1.42745939663305,0.159488438281008,0.494544193374954,-4.75056398897179,"","non"
"SLC16A7",0.279425468701787,5.29459261487054,1.64270000915297,0.10654300562079,0.42338688930137,-4.75159835236852,"","non"
"CIB1",-0.300153312520864,6.15918666517949,-1.64138373834375,0.106816793943993,0.423832071943879,-4.75180194412882,"","non"
"MAPK1IP1L",0.534180088161087,6.3118110357312,1.62879963948205,0.109463394542281,0.427754366609867,-4.75184112909573,"","non"
"OR5H1",-0.377857538354255,5.03857290149996,-1.68334037963511,0.0983677038924827,0.41123967541951,-4.75246674022687,"","non"
"RPH3A",-0.537615677951897,5.20632782866184,-1.67364453204305,0.100269778737842,0.414185703205603,-4.75250755459255,"","non"
"ZNF613",-0.275913516720586,5.06397728555181,-1.67473736300725,0.100053895462881,0.414185703205603,-4.75259614924673,"","non"
"NKX2-4",-0.650077557477466,5.76746369230114,-1.70709820979099,0.0938321883419356,0.403531744101243,-4.75262259375359,"","non"
"RASGRF2",-0.454804972899567,4.96969589258667,-1.63619680321498,0.107901283600563,0.425921803075434,-4.75290195279409,"","non"
"GPR180",0.306501669908465,5.20299570181453,1.69620819439974,0.0958892749898771,0.407235235807054,-4.75425174368026,"","non"
"GPR176",-0.355801630004628,5.15109364854304,-1.69575709366421,0.0959752816657697,0.40747853726978,-4.75436802819436,"","non"
"RTN2",-0.436449620127338,4.87810443399428,-1.68580331535288,0.097889292071182,0.410810755752145,-4.7548219985224,"","non"
"FRAT1",-0.344375658798088,4.98750056534654,-1.72080733661998,0.0912945167418618,0.398602552460435,-4.75500902522636,"","non"
"GPRIN1",-0.450371097165623,5.44169357007223,-1.6682312685665,0.101344784362521,0.41595094739169,-4.75511320567051,"","non"
"PSMB9",0.283163184599464,5.26128746298744,1.68421267409729,0.0981980460999172,0.41123967541951,-4.75559516834355,"","non"
"EIF2B4",0.244209657059876,6.21402678431027,1.51416555125696,0.136102719947672,0.465815506755396,-4.75566342262599,"","non"
"MLST8",-0.282645141800527,5.97133218089021,-1.64221641732222,0.106643527580389,0.423597048465148,-4.75584706202485,"","non"
"SPATA6L",-0.294566900517689,5.24104521913286,-1.68298846138764,0.0984362187672201,0.41123967541951,-4.75704473766119,"","non"
"DSG1",-0.407052751659918,4.97952011138413,-1.69016326456055,0.0970470883437727,0.408732555889313,-4.75725964055531,"","non"
"ADAMTS9",-0.439321215258893,5.81256625839155,-1.63525701189171,0.108098733011997,0.425921803075434,-4.75740330801044,"","non"
"LRMDA",-0.352852352852704,5.17806294774819,-1.71064821520247,0.0931695291759887,0.401818373701551,-4.75793799201357,"","non"
"RHOH",-0.477823894642954,4.84307033271235,-1.68742227059903,0.0975758623610626,0.410101869384217,-4.75814997285734,"","non"
"HIC1",-0.524290697786125,5.09810326528616,-1.70684476793251,0.0938796453082108,0.403531744101243,-4.75850564931335,"","non"
"SEMA7A",-0.277646617294179,5.28489624825199,-1.63005609311371,0.109196770310939,0.427367237107962,-4.75901336325213,"","non"
"ELOVL4",-0.321967028088055,5.25979004223111,-1.66440886543494,0.102109542205209,0.417739518098395,-4.75929922410403,"","non"
"NIP7",-0.31287194705429,5.57408087875048,-1.68071598842902,0.098879590966099,0.411844013237579,-4.75952720758795,"","non"
"APAF1",0.292644177705826,5.36938201883456,1.6677070304719,0.101449391366545,0.416030466502862,-4.75967121370649,"","non"
"ADNP",0.352514992551785,6.93903722043356,1.55194088737945,0.126805865521372,0.451396601343261,-4.76019438971133,"","non"
"WDR43",0.218197473205702,5.81236898627997,1.60391413343716,0.11485417494636,0.436089346618653,-4.76021267824461,"","non"
"AMPD3",-0.408597780983996,5.1704224749497,-1.69167442888553,0.0967565746944251,0.408345780790763,-4.76035000524601,"","non"
"UBE2D2",0.286384913259583,6.47704412755923,1.59264028109098,0.117366142156245,0.439371831229715,-4.76050761124386,"","non"
"GRIN2B",-0.358749789629572,5.7046594768696,-1.61328945854944,0.112798538498626,0.433152493303654,-4.76051221263944,"","non"
"SPRY3",-0.360329103241754,4.90492465079268,-1.69718541113224,0.0957031770354199,0.406852907461928,-4.76102460723455,"","non"
"HFM1",-0.248056929666693,5.11822625422014,-1.6659687022672,0.101796892617726,0.416790843729588,-4.76159106176413,"","non"
"SLC10A7",-0.270732870513463,5.19453868192851,-1.66360462954197,0.102271048220728,0.417739518098395,-4.76268426043448,"","non"
"PCYOX1",0.270883802182227,5.75772216657687,1.61994994528091,0.111356371121318,0.43098136593157,-4.76330164044156,"","non"
"NDUFV3",0.31936829429459,6.59040789210151,1.5882904894147,0.118347125699751,0.440501294627984,-4.76342612833957,"","non"
"PALLD",0.416367572309588,6.02886032629719,1.64795812110709,0.105455009181081,0.42165691472735,-4.76362727294334,"","non"
"MORF4L2",0.503742321085484,6.60468252026097,1.56710491711838,0.123219973561014,0.44766461854614,-4.76363073534906,"","non"
"RELL1",0.316228528368383,6.04725158229915,1.60225029400347,0.115222139441256,0.436236671566919,-4.76512618512602,"","non"
"P2RY11",-0.309110166629719,5.58647620105735,-1.67373997982637,0.100250908285333,0.414185703205603,-4.76540130667392,"","non"
"BTBD9",-0.251224967022705,5.64067622665832,-1.59632217930232,0.116540928242056,0.438271728286915,-4.76702626055786,"","non"
"KLF18",-0.572336072875046,4.82667921589367,-1.68601676426736,0.0978479210384509,0.410758624738041,-4.76716054752769,"","non"
"NUPR2",-0.37791062252579,5.09575101802354,-1.68904084470028,0.0972633321753856,0.409150584381585,-4.76833858643971,"","non"
"PHYKPL",-0.304105393369139,5.06688121846147,-1.68538415335256,0.0979705766269378,0.410908812225723,-4.76858040652679,"","non"
"CDC42SE2",0.221741880543607,5.82306530984164,1.58068530484719,0.120078173579223,0.44346413454336,-4.76876529775763,"","non"
"RAB34",-0.279710473133665,5.78913449346265,-1.70702301177159,0.0938462670979672,0.403531744101243,-4.7692166476284,"","non"
"CRYZ",0.301376523222449,5.21373175994527,1.66809799006866,0.101371370503944,0.41595094739169,-4.76948981660735,"","non"
"STH",-0.359989318481817,5.73030520145833,-1.61208450448448,0.11306105387314,0.433335765257091,-4.76959192705006,"","non"
"RPS8",0.646242097938448,9.13092778988187,1.37402821073294,0.175388944936733,0.514034066822393,-4.76999990956554,"","non"
"SRSF11",0.642778168735156,6.75071885239894,1.53994353349252,0.129701767706225,0.45641442537962,-4.77015203541448,"","non"
"SBF2",-0.29131870720587,5.77383641872474,-1.61658183747466,0.11208377052463,0.431810105884871,-4.77075224644159,"","non"
